id,source,text,word_count,bucket,toxic,severe_toxic,obscene,threat,insult,identity_hate,llm_model,cost_usd
civilcomments-2380bc72a9169f0a7123,civil_comments,This from the poster who threatens to call the RCMP if he / she doesn't like your comment.,17,neutral,0,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-1f4ae932976dffdc1d0a,civil_comments,"You mean, those that disagree with you.",7,neutral,0,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-80590fcdadcf7fd8677f,civil_comments,Please provide links to prove your assertion z55. I don't doubt some have immigrated because they wanted to benefit from capitalism but for the most part they are already in countries with capitalistic tendencies. Please explain your comment.,38,neutral,0,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-d00bf2de0ad2b4bcc66d,civil_comments,Just like the Democrat protesters destroying this country. It's just a minor things. Kill all the wolves!,17,threat,1,0,0,1,0,0,civil-comments-human-crowd,0.0
civilcomments-676b77ff889e0949be54,civil_comments,"Calgary should think about changing its name and ugly logo. The Flames made sense when the team was in atlanta. But calgary? Its amazing how smart and stupid owners can be...a 2 year old could have come up with a better name and logo than the stupid flaming ""C"". Good team but stupid logo having nothing to do with Calgary. Maybe Leafs should change to a flaming ""T"".",69,insult,1,0,0,0,1,0,civil-comments-human-crowd,0.0
civilcomments-d374f8d6d2f92e5b1994,civil_comments,"Globe and Mail is the definition of a centrist paper. if you find National Post is too centrist for your taste, then there are two possible conclusions: 1- you are really on the extreme right and you just don't realize it or 2- truth is bothering you because it doesn't align with your beliefs .....in the era of Trump I don't blame you. he has made such a mess of conservative principles mixed with populist tendencies and left wing slogans...that I would be confused too.",86,neutral,0,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-34b6fcc121f4d87a7f86,civil_comments,"Russia may want, wish, desire, hope for NATO to break up, but NATO is dissolving on its own accord because its time is passee, and Europe is broke and can not pay for its defense. Mattis - what else will a brass say? The so frugal Western military is waste galore, always wants more tanks, more ships, more fighters/bombers, more men, more money, and ... more time. Nothing to brag about in 70 years - rout at Dien Bien Phu, in Saigon, 9/11, in Af-Pak, in Iraq, against Daesh where Russia/Iran had to come to rescue. Yes, still keep NATO, nay increase its budget. Education, health, welfare be damned.",110,profanity,1,0,1,0,1,0,civil-comments-human-crowd,0.0
civilcomments-47de8845e0c280a9f623,civil_comments,"Rabble, There is ample reason to think that Trump's mental health is not what it should be. Not sure what that portends for the rest of us.",27,neutral,0,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-5fee8fa71e523bff7aff,civil_comments,"Mainstream American culture that insisted ... and insists on ... putting down those whose lives and beliefs do not fit into narrowly-defined ""mainstream American culture"" has been under attack for 50 years, and will continue to be so even more.",39,neutral,0,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-8267cae7179d487351ad,civil_comments,"Scum bags? These are people...not cranky, old, uptight attorney's who devolve in into snarky put downs of people they don't even know. You want to label them as ""scum"" and throw em' away. Nice guy...not!",37,insult,1,0,0,0,1,0,civil-comments-human-crowd,0.0
civilcomments-5f8e31d24154b2979cef,civil_comments,"gwen, i say again. the birdie has evolved. it is not just a symbol of rage or a sexual connotation. it has as many meanings, among the young people today, as f**k does, and none of them suggests anything sexual unless said in the right setting and context. the birdie can mean, i hate you, dont talk to me, you ass, kma, you're crazy, no and many other things. in the 40s i got my mouth washed out with ivory soap for saying darn. i havent even heard that word in fifty years.",94,profanity,1,0,1,0,1,0,civil-comments-human-crowd,0.0
civilcomments-4b4a4cba8754b27ec983,civil_comments,"Trumps point was valid. So much so that he was proven right on Monday when there was a riot. Sweden has a big problem now, and it's all from refugees.",30,neutral,0,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-a85bbd42efcd4bd35412,civil_comments,"That is often the reaction some people have when another person disagrees with them. They call that person names----""Fr. Z troll"", homophobe, racist, close-minded, feeble-minded, woman-hater. It is easier than engaging in mature, intelligent conversation. It gives them a quick high, but proves nothing.",48,insult,1,0,0,0,1,0,civil-comments-human-crowd,0.0
civilcomments-0df5417a07c54bb2426b,civil_comments,"I don't see him pandering to the east - I live in the east and can't stand what he is doing - I am in no way benefiting from anything he is doing. We are all screwed with this carbon tax. And being in Ontario, feeling helpless because the public servant unions and the GTA own the province, is even more depressing - getting poorer and poorer by the day with these misfits in power. Don't think that everyone in the east voted for Trudeau or Wynne. The center of the Universe (GTA) and the feeding frenzy of the pigs at the trough did. I get tired of this east-west crap.",109,profanity,1,0,1,0,0,0,civil-comments-human-crowd,0.0
civilcomments-a7b767e9371176bc120e,civil_comments,AK907....you fukin troll.....move on arseclown....your babbling is that of a deranged zealot,15,profanity,1,0,1,0,1,0,civil-comments-human-crowd,0.0
civilcomments-d0af18af276ed187b2d9,civil_comments,"Still won't vote for Lisa - who had the unprecedented and historic chance, with other strong like-minded women in the senate, to change the way things are done in Washington DC. Instead, she latched on to the same testosterone-driven, archaic, old-bull partisanship power plays that's made the Senate ineffective. Lisa can't even call Trump out for the putz he is, for heaven's sake.",65,profanity,1,0,1,0,0,0,civil-comments-human-crowd,0.0
civilcomments-cbb6654c661e4f733f2d,civil_comments,"That dirty lying slut, eh, Max? Make sure you advance notice that we shouldn't believe her, you were only joking/trying to help her out, we know. We really know.",30,profanity,1,0,1,0,1,0,civil-comments-human-crowd,0.0
civilcomments-bb10e73d873b607b781d,civil_comments,"Trump will do what's best for the country and it will make no difference if the idea comes from the left or the right. He's not a politician he's a business man, so results are the key. Parties be damned.",40,profanity,1,0,1,0,0,0,civil-comments-human-crowd,0.0
civilcomments-c8972acbf55b68c1b674,civil_comments,Any republican claiming the moral high ground because they oppose gay marriage and abortion should be reminded that they voted for a man who bragged about grabbing women by their pu$$ies and whose wife has posed naked for a lesbian photo shoot!,43,identity,1,0,1,0,1,1,civil-comments-human-crowd,0.0
civilcomments-2a125f5e90a51095f0bc,civil_comments,"So sad, I can't wait until this year's cruelty is finally over and I hope in the next decade this ridiculous race is put to bed permanently.",27,insult,1,0,0,0,1,0,civil-comments-human-crowd,0.0
civilcomments-15cb00d9c7a7e2f39d1a,civil_comments,"Writers whose hearing leads them to interpolate archaic and wrong usage to a subject when a better usage is implied should be checked by their editors. It seems more likely to me that neither the writer nor editor know the proper usage distinction. As for the speaker, who knows.",49,neutral,0,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-b7b3772f841c8c98501e,civil_comments,"Try reading my entire comment again, except slower, and then take a few moments for reflection, days if need be. If by then you still don't understand that the Trumpster is Putins bitch, you'll never get it.",37,profanity,1,0,1,0,1,0,civil-comments-human-crowd,0.0
civilcomments-52170043c84032c19766,civil_comments,swimmer You are right. Jews and Arabs do not belong together. Palestine is surrounded by Arabs so Jews do not belong there. Common sense. Not rights.,26,neutral,0,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-4c76d85b6bbecf19b1a2,civil_comments,"I am definitely enlightened by reading this -- an abstract from the norm of what came first, the evolution story or the Bible? I definitely get it Mingming! Thanks for visiting Alaska.",31,neutral,0,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-b5d60e3ffa02399900d6,civil_comments,"I think people are peeved at his post, not turning on him persay. His sarcasm is not appreciated! What happened is is excusable a loss of a beautiful young man because of thugs who care about only their drugs, really? I know I come from a completely different area but just because someone didn't share, provide, or pay they didn't die!! There was an old saying ass, gas, or grass no one rides for free but that was in all good fun. You know what a joke is, right? Who is raising our children these days?!?",96,profanity,1,0,1,0,0,0,civil-comments-human-crowd,0.0
civilcomments-fac0c773137a5dd6c54d,civil_comments,Bigotry as I don't see you asking similar questions of western cultures or religions.,14,neutral,0,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-6dc9da1b137fa796f062,civil_comments,"Stupid newspaper twat thinks she's important, and anybody in """"""society"""""" gives a hoot about her opinions.",16,insult,1,0,0,0,1,0,civil-comments-human-crowd,0.0
civilcomments-e36a143bb31fdb7e1544,civil_comments,"First the Republicans decided to give Barrack Obama a pass on the last two Presidential elections (i.e. instead of focusing on policy which the people are interested in, focused on birth certificates, who is the better Muslim, who hates America and is intentionally trying to destroy it, etc. etc.) and now the focus is on who the Dems will run in 2018. Another hand off to Mark. Does this idiocy ever end, or just continue to demonstrate the Republican Party is devoid of any useful ideas? Darn.",88,profanity,1,0,1,0,1,0,civil-comments-human-crowd,0.0
civilcomments-1c4cf8a62e29ad7cd22f,civil_comments,"Under state management the State is killing prisoners, I don't see a downside",13,threat,1,0,0,1,0,0,civil-comments-human-crowd,0.0
civilcomments-8e29766ee83e3190f54a,civil_comments,This is about allowing less efficient cars to burn more fuel. California sets the emmision standards for the US. No one makes cars that can't be sold in California. Trump loses.,31,neutral,0,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-67124ee35908f80546b2,civil_comments,Are you trying to qualify for joke of the day?,10,neutral,0,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-d07f636a048a1ab18cbe,civil_comments,"Fuck you, WW for posting Hillary Clinton as a president. I get it, this is a pointless internet quiz, but it really highlights how pathetic your publication is in comparison to Portland Mercury who endorsed Bernie Sanders today. Place Hillary on the quiz was probably done with the intention to be funny; but it's not. I have much less desire to read your publication now than I ever have.",69,profanity,1,0,1,0,1,0,civil-comments-human-crowd,0.0
civilcomments-5f36697fb103043c3c86,civil_comments,"“and we will at a time and place of our own choosing.” Gimme break... the ""Democrats"" have lost the White House, the Senate and the House of Representatives.... Just another empty threat. Voldemort Putin just walked into your House, grabbed your p***y and you did absolutely nothing about it, Obozo. Get out your crayons and draw another red line, son.",61,profanity,1,0,1,0,0,0,civil-comments-human-crowd,0.0
civilcomments-fc5a63ae4defa6f125a8,civil_comments,"Every province has a chance to do that same cost/benefit analysis If you're province gets screwed, blame your premiere not Trudeau",22,insult,1,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-ea6b53b993db55b7bcff,civil_comments,The Time magazine nomination is not an award for accomplishment. It is given to the person who has most affected the news. It is neither positive nor negative.,28,neutral,0,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-8a0a87caa1d27c0fdf98,civil_comments,Junior is a joke Vote the clown out in 2019!!,10,insult,1,0,0,0,1,0,civil-comments-human-crowd,0.0
civilcomments-01388d333226f706e939,civil_comments,"All day long I'll be hearing ScienceDuck ScienceDuck, banana fana fo FienceDuck, fee fi mo MienceDuck, ScienceDuck!",17,neutral,0,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-866701af78093362299e,civil_comments,"Their staff is some of the worst I have encountered, with no training, no direction and therefore no effective customer service. I was ticked off and ""educated"" because I moved to another self serve machine when the first one did not work. That somehow inconvenienced their staff. The customer's inconvenience be damned. Just an illustration of their attitudes, and lack of training. Not going back.",65,profanity,1,0,1,0,0,0,civil-comments-human-crowd,0.0
civilcomments-74e606a53a52bf967090,civil_comments,"Well we can't read Gods mind or speak our own words in place of his. There is the KJV Bible Iy talks about these things are going to continue to happen unless we ""repent"" not admit, but repent & change our ways. But the world continues to go in a downward spiral, because people don't feel the need to change, its everyone else. It is written in 2 Timothy 3: 2-5 I was looking at a picture of what I consider a wonderful dance group. What was the problem? Out of about 10 people, 6 were all taking ""selfies"". They weren't that great, it goes a little overboard! But since you mentioned God yourself, I didn't originally bring him up, I thought I'd remind people who claim to believe in the lord God almighty to read your Bibles. Only after reading many times over is the light of whats happening in this world, its all written even in the bible. Even comparing women with nose rings who thing it makes them beautiful, only compares them with pigs. As it is written. Proverbs 11:22.",184,neutral,0,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-d79bc5014f3f3b00c63d,civil_comments,"Last October, the Obama administration released figures showing that Immigration and Customs Enforcement (ICE) had deported almost 400,000 people in fiscal year 2011. This is the highest yearly number of deportations in the eight years of ICE. More than a million people—overwhelmingly Latinos—have been deported under Obama.",50,neutral,0,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-fe198fa027396b02f9e6,civil_comments,Obviously you are just not smart enough to get his point of his letter.,14,insult,1,0,0,0,1,0,civil-comments-human-crowd,0.0
civilcomments-038f8acbd0b449352bb6,civil_comments,To bad they didn't kill the perp.,7,threat,1,0,0,1,0,0,civil-comments-human-crowd,0.0
civilcomments-e41777a191f83de8d801,civil_comments,"They killed a lot of people within the same ethnic group. Like a lot of terrorism, the largest number of deaths are within that group. For example, ISIS kills a lot more Muslims than Christians or anybody else.",38,insult,1,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-e23f5d8648d69f31c692,civil_comments,"According to Burke in April it didn't threaten anything at all. His reason for making a fool of himself now with this silly letter would appear to be that we are all running around in a state of confusion and bewilderment. Most sane Catholics have a fair idea about who is confused here, and it is not Francis.",58,insult,1,0,0,0,1,0,civil-comments-human-crowd,0.0
civilcomments-d27d4fe49e375004ca6c,civil_comments,"Oh I know exactly what it means- I am well educated. You are obviously a white guy that thinks Natives are substandard and there is no difference in families. It has nothing to do with ""ethnic demographics""! You are obviously a man without children since you find it acceptable to have children raised by families that they are not members of or related to! These families were ""cared"" for by people with the same prejudiced attitude or this ""mistake"" would never have happened-twice in the same year! What would have happened if it would have been two white families? The healthcare workers that were ""caring"" for these families were the same people that were using forced assimilation policies- 1975 is in the 20th century FYI. Where there ""mistakes"" with any white couples?",133,neutral,0,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-a81484953019a5e778fc,civil_comments,"Maybe has has a future in Cuba or Venezuela. The twin socialist utopias that progressives hold near and dear to their hearts. I'm sure little Colin would appreciate the freedom of speech that is featured in their constitutions. Oh sorry, wait a minute it's the USA that guarantees free speech not the aforementioned progressive utopias. What a coward.",58,insult,1,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-385a52ec2eeb34700805,civil_comments,"We have very short memories. Far worse terror attacks were carried out in the name of the IRA, yet their recently demised leader is treated as a national hero. How long will it be before an ISIL leader is pictured shaking the sovereign's hand?",44,neutral,0,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-fc75f8d3355bb902e6ad,civil_comments,"National Geographic, February, 1943, ""Alaskan Highway, an Engineering Epic"". Describes the role of Black engineers and how the project eventually became integrated. Initially, there were Black and White engineer battalions, but the Blacks accomplished so much more than their White counterparts that the decision was made to integrate the effort. Everyone thinks that the Tuskegee Airman was the impetus to desegregate the military, but the construction of the Alaska Highway was the real event.",74,identity,1,0,0,0,0,1,civil-comments-human-crowd,0.0
civilcomments-63fb3f375e14dbccd1e6,civil_comments,Such as?....when has the climate changed so rapidly?,9,neutral,0,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-b08583e0f54eb3708e57,civil_comments,Neil you show that you are ignorant fool. The problem is not guns !!! For the most part it is in the minority community here in Anchorage and country wide. I know that is not politically correct to say but it is fact. How do you fix that ? Look at Chicago Ill. ! That state has most stringent gun laws in the U.S. and it has the highest murder rate in the U.S. The problem is not guns in the hands of law abiding people !!!!!,85,insult,1,0,0,0,1,0,civil-comments-human-crowd,0.0
civilcomments-801fc43e5e30ed098ddb,civil_comments,"Our diplomatic strategy with China has been in place since 1979, Obama didn't create it. You must concede that the Chinese behind has been kissed by Ronald Reagan, George Bush, and George W Bush as well (Bill Clinton too but we're talking about republican strategy apparently). It's unfortunate that some people are never able to move beyond the immature schoolyard mentality of having to be the toughest kid on the block, no real reason, just because they feel insecure. If you want to change trade policies with China fine but poking in them in the eye with a stick in front of the whole world is not the way to do it. What's the logic? What do we gain? Maybe China dumps all its orders from Boeing and buys Airbus instead costing thousands of Americans their jobs. What's your plan? Bomb them to show how tough we are and force them to buy our products?",155,neutral,0,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-63122ea0d568c0ac5da0,civil_comments,"Is this going to be another Kyoto Accord? You know, like where we ratify the deal and then do absolutely nothing until it is WAY too late to possibly achieve the goals and then try to scapegoat whoever happens to be honest and admit that it is no longer possible to meet the goals promised a decade earlier? If we want to meet the Paris plan we need a legitimate, reasonable and workable 10-year plan in place. Given that the deadline is 2030 the absolute drop-dead date for us to start on that plan would be Jan. 1, 2020, which means a specific plan on how to meet these goals needs to be written up over the next year or so. If the government signs this deal but doesn't have a legitimate, workable and reasonable plan in place by this time next year they are just lying to Canadians and hoping they can blame someone else when we inevitably fail.",162,neutral,0,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-b4a86e3cbf76c1c1ce00,civil_comments,"It's going to be a lot less than the $30 billion that right-wingers keep pushing! At this rate, Trudeau will really have to stretch over the next few years to get anywhere near Harper's average deficit of $16 billion a year for almost 10 years.",46,neutral,0,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-02d7d769fa55e36d7a46,civil_comments,"In the sports world, however, the University of Oregon, like the other upper level sports schools, are essentially farm teams for the NFL. The coaches and assistant coaches move back and forth and up and down in the football industry which has a lot more money then most corporations. Their tenure is not guaranteed and their excessive salaries serve the same purpose as the stock options and severance pay of CEO's of the large corporations' 'golden parachutes' when they lose too many football games.",84,neutral,0,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-6c3ec139c19274f04d00,civil_comments,"Vincent-Lang's war is Alaska's war on Alaska's wildlife, particularly the Alaska Board of Game's (BOG) overreach in its squalid barbaric war against keystone predators on Alaska wildlife refuges and elsewhere. We Alaskans in the 70s drew proposed park and refuge boundaries for ANILCA and then parked in Washington to ensure Congress enacted correctly. ANILCA's is to guard against such as abuse of keystone predators by our BOG. Healthy naturally occurring ecosystems in parks and refuges is a key ANILCA provision. ANILCA has no history or feature that allowing decades of squalid abuse of Alaska's splendid wildlife by BOG, or excesses of the Intensive Management Act driving the slaughter, nor of the ADFG lapdogs executing present mass airborne slaughter .."" without (even) a second thought.."" stated by current ADFG so-called Conservation Director Bruce Dale. The Statehood Act also has ""best interests"" language. No accommodation for Alaska overreach slaughter there either.",150,neutral,0,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-5080c9554eaee8df6cad,civil_comments,"Oh Wavy stop deflecting, this is about this issue and no Flynn should not be allowed to vote. He has made that choice in the past and I believe had should do it again.",34,neutral,0,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-e008193c06a33eda94fa,civil_comments,"I guess she only looks brilliant standing next to some, Nancy.",11,neutral,0,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-fa672256c0d55c9c7ad6,civil_comments,Worthy of Kurgan.,3,neutral,0,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-2d188885216108db2b5d,civil_comments,"""lieutenant, it's time to call in the heavies."" said police chief. ""yuh-yuh-yuh-you s-s-s-s-sure, chief??"" said patrol officer. ""just do it, dammit!"" replied chief. ""yes, sir."" a few minutes later... ""dennis? denni- is this thing on? hey man, it's santa. man, why are you doing this? being omnipresent has its drawbacks, i never get a day off. but i couldn't stand by and watch this go down. you have any idea what this little stunt is going to do to your christmas list?! you can kiss your sea monkeys goodbye; the leopard print snuggie, the legos, all of it. not a snowball's chance in hell i'm bringing any of that stuff. this little stunt is beyond naughty. people are trying to get home to cook dinner, man, sit on the couch, relax, watch their stories. just put the gun down, and walk out peacefully. but make me a sandwich first. put the gun down, make the sandwich, and then walk out peacefully. your list is in jeopardy, man. you need to end this."" ""alright, i'm comin out.""",183,profanity,1,0,1,0,0,0,civil-comments-human-crowd,0.0
civilcomments-868ac0e0c0c11ac97b78,civil_comments,"So much for the 'foreign"" buyers being the ""main"" cause for the so called, ""out of control"" real estate market in Vancouver! Vancouver is a world city and people from all over the world want to live there! This however, appears to be a ""home grown"" phenomenon!",47,neutral,0,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-e81271119b7527713e80,civil_comments,So being rich isn't a crime. Depends on where the money came from. The gap between rich and poor is growing because the wealthy are grabbing an ever larger share. Now that they have a greater share of the wealth they are crying because they pay a concomitant larger share of taxes?! Give me a break! There's no free lunch.,60,neutral,0,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-b0a240748187b2c306aa,civil_comments,The media has to concentrate on the real news like the Russian connections and business deals instead of getting all distracted by Drump's twitts. David Cay Johnston is the kind of investigative journalists that we need now more than ever.,40,neutral,0,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-693efd6c0dc8d12f629b,civil_comments,Kate Dobe is actually Kate Bode.,6,neutral,0,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-455e6902eb414167cc2f,civil_comments,Give this person a job!,5,neutral,0,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-04a6b531f78a6bde38ec,civil_comments,"My point wasn't that they could and should stop the press from lying by suing - just that its already against the law to print lies and that I do not support anyone lying about anyone else, whether they be conservative or liberal or a real human being who is somewhere in between.",52,neutral,0,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-7d849cdf9fa8f8b72555,civil_comments,"Fools will believe the campaign rhetoric, only big fools will practice it. Epitaph of D. J. Trump, President of USA",20,insult,1,0,0,0,1,0,civil-comments-human-crowd,0.0
civilcomments-be1f7f86372a5597e8df,civil_comments,jonesville mine is a war zone. a garbage pit and a meth waste dumping area,15,neutral,0,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-9d3020e8db95dc877d6a,civil_comments,Like most of deep ecology it is about sexing up mundane processes to sell the sad sick religion.,18,insult,1,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-b1de4c2564fe2f0a587b,civil_comments,A weakling who cannot even throw a baseball (sure can smoke though) The world sees us as weak and wants to show us how weak we are until Trump is elected! Owe-bama should have been impeached years ago but was not because he is half-black. Just think how bad things will be if the wicked witch of the west gets in there and we will not be able to impeach her because she is a woman!,78,identity,1,0,0,0,1,1,civil-comments-human-crowd,0.0
civilcomments-ed2f9b0c53d5ac9a74d5,civil_comments,"Ms. Slovic: Wow. Thanks for this. I love the disconnect between Bailey attending a somewhat scary church (female submission, anti-gay) and being a progressive. It shows something hard to define, but not very likable, about his character. He's kinda wishy-washy. I, for one, don't want a candidate who acts on woo-woo beliefs and goes to a church that disdains the lifestyles of many Portlanders. Gay people, co-habitors, feminists should consider whether they want Bailey to lead the city, given his almost schizoid spirituality (my church is great even if the doctrines and clergy are backwards and bigoted). What does it say about Bailey's intellect that he can hold such self-contradictory ideas?",116,identity,1,0,0,0,0,1,civil-comments-human-crowd,0.0
civilcomments-7fa1e54ebb6db7384597,civil_comments,"You have no business making any comments on this site, Craig. For all the bigot and racists comments that you've personally posted on this site against rural Alaska Natives, the homeless, and the LGBT community, you should be banned from this site. Alaska and the nation don't need your kind breathing our air. No. It's not time to move on. Every time you rear your bigot, racist head, I'll be there to call you down and so should everyone else that is exposed to your garbage.",86,insult,1,0,0,0,1,0,civil-comments-human-crowd,0.0
civilcomments-e14b1aa24d56fc222237,civil_comments,Wow... straight out of Hillary Clinton's playbook. Scumbags gotta be scumbags.,11,profanity,1,0,1,0,1,0,civil-comments-human-crowd,0.0
civilcomments-34a93ece7713c36a2e4f,civil_comments,"Indoctrination has fooled us all. Saddened by the continuous hewa exhibited by these Hawaiians. Our ancestors look upon us with great pain that we are unable to overcome the past, put aside our egos and work together. Whatʻs worst is that these people are considered the main and sometimes only representatives of the Hawaiian community. This is what happens to an indigenous people when the white man throws around fed money. Chaos and confusion stop truth and progress. One day in the next realm we shall all see if any OHA board members truly did the pono thing in office. Praying for these people. Love and light to all in the new year!",114,neutral,0,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-b2573e68227b74f5643e,civil_comments,"Honestly I have not paid enough attention to the murals here to assess what percentage features mostly White faces, versus People of Color. You're right about one thing, it is mostly White people who get there own statues and oil paintings. Stuff that's meant to last for centuries. Often, all a Black person gets is a mural (i.e. Working Kurt Reeves).",62,identity,1,0,0,0,0,1,civil-comments-human-crowd,0.0
civilcomments-b11dc6237925cfae7e1d,civil_comments,It's good to see the establishment get its comeuppance even if it does comeuppance from the right. Hollande's rating of 4% is a disgrace when people call ratings of 25% low.,31,neutral,0,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-22ad66b2b4c76b782049,civil_comments,"While I don't share jack's pomposity, from what I've seen, the majority of ""terrorist attacks"" in the US are from radicalized Muslims at this time. I think it is important to point out that most of these attacks originate from confused/angry US citizens not foreign refugees. . I also think that it is important to point out that murder in the US based on factors other than ""terror attacks"" far exceed the ones based on ""terror attacks"". While ""terror attacks"" gain more notoriety, it is more likely you will be killed for ""disrespecting"" some punk than some religious nut-case of any faith.",103,insult,1,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-8a038346d961963854e1,civil_comments,"AT: You're perfectly free to put your children in private school. Fair? Education is a publicly funded service. We all contribute to the community with our property and income taxes going to support the education of children....our own children and grandchildren....and, yes, the children of others as well......it's part of the Social Compact at the center of society. If you'd ever like to have a conversation re: public education, private education, voucher systems and educational opportunity, let me know. I'd very much enjoy visiting w/you on the topics. Gary (phone number is in the book) Crum",100,neutral,0,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-11e75411f526acbe5e19,civil_comments,"Didn't Jesus forgive and give mercy to everyone? Do you think His Mother would undercut her own Son? I think words like ""lesbian porn"" are just other forms of ""walls"" that people throw up, so that they can draw back into themselves. We need to break down those sorts of wall, and be open to surprises. What would Francis say and do? Didn't he just meet with prostitutes and so forth? Or is it the lesblian side of things that prejudice doesn't allow you to forgive? You're forgiving about heterosexual immorality, but draw the line on homosexual immorality? Help us sort this one out.",104,insult,1,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-96e907c0be3e98951b41,civil_comments,"You forgot you were Black? Leonard Pitts, Let me tell you this, I like a lot of White people don't give a shit what color your skin is. You treat me with respect and you'll get respect, I don't give a shit about your fucking skin color. Your article is such Bullshit, there have been all kinds of programs and welfare programs for the Lazy No-hopers to lazy to work. Why is there not a special month for other races? WHY? They helped build America too, Chinese, Koreans, Lateno's etc. Oh and whitey White people didn't enslave your race, your own enslaved your race in Africa. So go bitch at yourself in the mirror, I'm tired of your battle cries like a lot of others. The white race freed the slaves from what their own put them into, slavery- We owe you nothing",144,identity,1,0,1,0,1,1,civil-comments-human-crowd,0.0
civilcomments-b6c02043b25b189b94c7,civil_comments,"NDP should revisit the Social Credit principles to their laundry list to attract more ""deplorables"" for this election!",18,neutral,0,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-c9bac85e5d517b7ff242,civil_comments,"""Mr. Karlov was repeatedly called upon to ease tensions over Russia’s role in the Syrian civil war, which has left hundreds of thousands dead and spurred a refugee crisis that has shaken Europe."" The refugee crisis began long before Russia got involved in Syria and the civilian death tole is due to the foreign backed mercenary Jihadist army supported by western governments to overthrow the legitimate government of Syria. That is what is responsible for the carnage in Syria.",80,neutral,0,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-ff76a666996247226099,civil_comments,"It didn't take TWO YEARS in Oregon, Washington, Colorado, so why is this state stuck on stupid? Bring on the jobs and tax revenue already! People are buying their herb every day, tax free. How does that make any sense? If I pay taxes on my beer, why shouldn't my neighbor pay taxes on his weed? The idiocy of ""reefer madness"" was put to bed long ago. I'm sick and tired of listening to the idiots who were too stupid to vote for legalization, continue to thwart the will of the people and basic freedom. We have spoken, period. Get on with it already.",104,insult,1,0,0,0,1,0,civil-comments-human-crowd,0.0
civilcomments-83d7aef1fb7874f9760f,civil_comments,"they are having a big 'steal the vote"" fatwah",9,neutral,0,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-3ca5ab99fd0214bfe9a6,civil_comments,That is not what the higher Courts will say.,9,neutral,0,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-bec0e73504c16c688d8f,civil_comments,Formed the government just over a year ago and already the rot has set in.,15,neutral,0,0,0,0,0,0,civil-comments-human-crowd,0.0
civilcomments-5fce642b56126d774d60,civil_comments,Check-out Libertarian Gary Johnson for president.,7,neutral,0,0,0,0,0,0,civil-comments-human-crowd,0.0
